income_group,year,indicator_code,avg_value
Lower-middle-income,2009,diab_tx_std,25.677990175999998
Lower-middle-income,2009,htn_ctrl_crude,8.58
Lower-middle-income,2009,htn_ctrl_std,8.752
Lower-middle-income,2009,htn_tx_crude,24.418000000000003
Lower-middle-income,2009,htn_tx_std,25.808000000000003
Lower-middle-income,2010,diab_tx_crude,24.594363916000002
Lower-middle-income,2010,diab_tx_std,25.881361452
Lower-middle-income,2010,htn_ctrl_crude,9.032
Lower-middle-income,2010,htn_ctrl_std,9.235
Lower-middle-income,2010,htn_tx_crude,25.074
Lower-middle-income,2010,htn_tx_std,26.500999999999998
Lower-middle-income,2011,diab_tx_crude,24.790991333
Lower-middle-income,2011,diab_tx_std,26.083835866999998
Lower-middle-income,2011,htn_ctrl_crude,9.472000000000001
Lower-middle-income,2011,htn_ctrl_std,9.706
Lower-middle-income,2011,htn_tx_crude,25.671999999999997
Lower-middle-income,2011,htn_tx_std,27.148000000000003
Lower-middle-income,2012,diab_tx_crude,24.987145839
Lower-middle-income,2012,diab_tx_std,26.283687234
Lower-middle-income,2012,htn_ctrl_crude,9.933
Lower-middle-income,2012,htn_ctrl_std,10.196
Lower-middle-income,2012,htn_tx_crude,26.236
Lower-middle-income,2012,htn_tx_std,27.758000000000003
Lower-middle-income,2013,diab_tx_crude,25.174182053
Lower-middle-income,2013,diab_tx_std,26.476556525
Lower-middle-income,2013,htn_ctrl_crude,10.384
Lower-middle-income,2013,htn_ctrl_std,10.675
Lower-middle-income,2013,htn_tx_crude,26.761999999999997
Lower-middle-income,2013,htn_tx_std,28.326
Lower-middle-income,2014,diab_tx_crude,25.349966068
Lower-middle-income,2014,diab_tx_std,26.660593438
Lower-middle-income,2014,htn_ctrl_crude,10.814
Lower-middle-income,2014,htn_ctrl_std,11.145
Lower-middle-income,2014,htn_tx_crude,27.265
Lower-middle-income,2014,htn_tx_std,28.858
Lower-middle-income,2015,diab_tx_crude,25.523849484000003
Lower-middle-income,2015,diab_tx_std,26.834214739
Lower-middle-income,2015,htn_ctrl_crude,11.252
Lower-middle-income,2015,htn_ctrl_std,11.613
Lower-middle-income,2015,htn_tx_crude,27.755
Lower-middle-income,2015,htn_tx_std,29.362
Lower-middle-income,2016,diab_tx_crude,25.690541911
Lower-middle-income,2016,diab_tx_std,26.99548848
Lower-middle-income,2016,htn_ctrl_crude,11.699000000000002
Lower-middle-income,2016,htn_ctrl_std,12.092
Lower-middle-income,2016,htn_tx_crude,28.237
Lower-middle-income,2016,htn_tx_std,29.872
Lower-middle-income,2017,diab_tx_crude,25.853275513
Lower-middle-income,2017,diab_tx_std,27.152238452000002
Lower-middle-income,2017,htn_ctrl_crude,12.132
Lower-middle-income,2017,htn_ctrl_std,12.552999999999999
Lower-middle-income,2017,htn_tx_crude,28.678
Lower-middle-income,2017,htn_tx_std,30.333000000000002
Lower-middle-income,2018,diab_tx_crude,26.024294909
Lower-middle-income,2018,diab_tx_std,27.312329610000003
Lower-middle-income,2018,htn_ctrl_crude,12.635
Lower-middle-income,2018,htn_ctrl_std,13.089
Lower-middle-income,2018,htn_tx_crude,29.156999999999996
Lower-middle-income,2018,htn_tx_std,30.826
Lower-middle-income,2019,diab_tx_crude,26.206083407
Lower-middle-income,2019,diab_tx_std,27.481613063
Lower-middle-income,2019,htn_ctrl_crude,13.195
Lower-middle-income,2019,htn_ctrl_std,13.669
Lower-middle-income,2019,htn_tx_crude,29.663
Lower-middle-income,2019,htn_tx_std,31.324
Lower-middle-income,2020,diab_tx_crude,26.386765502
Lower-middle-income,2020,diab_tx_std,27.660231949
Lower-middle-income,2021,diab_tx_crude,26.567985927
Lower-middle-income,2021,diab_tx_std,27.849485231
Lower-middle-income,2022,diab_tx_crude,26.771249569000002
Lower-middle-income,2022,diab_tx_std,28.047892703
Not Classified,1990,diab_tx_crude,25.8628245
Not Classified,1990,diab_tx_std,25.942501399999998
Not Classified,1990,htn_ctrl_crude,6.525
Not Classified,1990,htn_ctrl_std,6.4399999999999995
Not Classified,1990,htn_tx_crude,24.5375
Not Classified,1990,htn_tx_std,25.14
Not Classified,1991,diab_tx_crude,25.819163600000003
Not Classified,1991,diab_tx_std,25.949185399999998
Not Classified,1991,htn_ctrl_crude,6.6
Not Classified,1991,htn_ctrl_std,6.459999999999999
Not Classified,1991,htn_tx_crude,24.875
Not Classified,1991,htn_tx_std,25.439999999999998
Not Classified,1992,diab_tx_crude,25.7858768
Not Classified,1992,diab_tx_std,25.971074499999997
Not Classified,1992,htn_ctrl_crude,6.7
Not Classified,1992,htn_ctrl_std,6.55
Not Classified,1992,htn_tx_crude,25.175
Not Classified,1992,htn_tx_std,25.74
Not Classified,1993,diab_tx_crude,25.7868739
Not Classified,1993,diab_tx_std,26.0085357
Not Classified,1993,htn_ctrl_crude,6.800000000000001
Not Classified,1993,htn_ctrl_std,6.65
Not Classified,1993,htn_tx_crude,25.55
Not Classified,1993,htn_tx_std,26.089999999999996
Not Classified,1994,diab_tx_crude,25.8018229
Not Classified,1994,diab_tx_std,26.063105200000003
Not Classified,1994,htn_ctrl_crude,6.9625
Not Classified,1994,htn_ctrl_std,6.840000000000001
Not Classified,1994,htn_tx_crude,25.95
Not Classified,1994,htn_tx_std,26.45
Not Classified,1995,diab_tx_crude,25.8192969
Not Classified,1995,diab_tx_std,26.1357234
Not Classified,1995,htn_ctrl_crude,7.1875
Not Classified,1995,htn_ctrl_std,7.040000000000001
Not Classified,1995,htn_tx_crude,26.375
Not Classified,1995,htn_tx_std,26.839999999999996
Not Classified,1996,diab_tx_crude,25.876545900000004
Not Classified,1996,diab_tx_std,26.2306686
Not Classified,1996,htn_ctrl_crude,7.4125
Not Classified,1996,htn_ctrl_std,7.279999999999999
Not Classified,1996,htn_tx_crude,26.7625
Not Classified,1996,htn_tx_std,27.25
Not Classified,1997,diab_tx_crude,25.968143399999995
Not Classified,1997,diab_tx_std,26.345675699999997
Not Classified,1997,htn_ctrl_crude,7.7125
Not Classified,1997,htn_ctrl_std,7.56
Not Classified,1997,htn_tx_crude,27.1875
Not Classified,1997,htn_tx_std,27.68
Not Classified,1998,diab_tx_crude,26.0931923
Not Classified,1998,diab_tx_std,26.4802879
Not Classified,1998,htn_ctrl_crude,8.025
Not Classified,1998,htn_ctrl_std,7.85
Not Classified,1998,htn_tx_crude,27.6625
Not Classified,1998,htn_tx_std,28.139999999999997
Not Classified,1999,diab_tx_crude,26.270586700000003
Not Classified,1999,diab_tx_std,26.642308500000002
Not Classified,1999,htn_ctrl_crude,8.35
Not Classified,1999,htn_ctrl_std,8.16
Not Classified,1999,htn_tx_crude,28.1375
Not Classified,1999,htn_tx_std,28.6
Not Classified,2000,diab_tx_crude,26.436243400000002
Not Classified,2000,diab_tx_std,26.827615700000003
Not Classified,2000,htn_ctrl_crude,8.6875
Not Classified,2000,htn_ctrl_std,8.51
Not Classified,2000,htn_tx_crude,28.725
Not Classified,2000,htn_tx_std,29.109999999999996
Not Classified,2001,diab_tx_crude,26.6491821
Not Classified,2001,diab_tx_std,27.0436489
Not Classified,2001,htn_ctrl_crude,9.125
Not Classified,2001,htn_ctrl_std,8.879999999999999
Not Classified,2001,htn_tx_crude,29.325
Not Classified,2001,htn_tx_std,29.639999999999997
Not Classified,2002,diab_tx_crude,26.9173259
Not Classified,2002,diab_tx_std,27.2888845
Not Classified,2002,htn_ctrl_crude,9.525
Not Classified,2002,htn_ctrl_std,9.290000000000001
Not Classified,2002,htn_tx_crude,29.9125
Not Classified,2002,htn_tx_std,30.24
Not Classified,2003,diab_tx_crude,27.263564300000002
Not Classified,2003,diab_tx_std,27.5654886
Not Classified,2003,htn_ctrl_crude,10.0125
Not Classified,2003,htn_ctrl_std,9.73
Not Classified,2003,htn_tx_crude,30.625
Not Classified,2003,htn_tx_std,30.860000000000003
Not Classified,2004,diab_tx_crude,27.6734171
Not Classified,2004,diab_tx_std,27.8729847
Not Classified,2004,htn_ctrl_crude,10.5125
Not Classified,2004,htn_ctrl_std,10.21
Not Classified,2004,htn_tx_crude,31.325
Not Classified,2004,htn_tx_std,31.51
Not Classified,2005,diab_tx_crude,28.0581438
Not Classified,2005,diab_tx_std,28.212036599999998
Not Classified,2005,htn_ctrl_crude,11.025
Not Classified,2005,htn_ctrl_std,10.709999999999999
Not Classified,2005,htn_tx_crude,32.05
Not Classified,2005,htn_tx_std,32.160000000000004
Not Classified,2006,diab_tx_crude,28.468795999999998
Not Classified,2006,diab_tx_std,28.5795173
Not Classified,2006,htn_ctrl_crude,11.5625
Not Classified,2006,htn_ctrl_std,11.16
Not Classified,2006,htn_tx_crude,32.85
Not Classified,2006,htn_tx_std,32.81
Not Classified,2007,diab_tx_crude,28.9420135
Not Classified,2007,diab_tx_std,28.9762986
Not Classified,2007,htn_ctrl_crude,12.1125
Not Classified,2007,htn_ctrl_std,11.64
Not Classified,2007,htn_tx_crude,33.6875
Not Classified,2007,htn_tx_std,33.46
Not Classified,2008,diab_tx_crude,29.489173799999996
Not Classified,2008,diab_tx_std,29.406485399999998
Not Classified,2008,htn_ctrl_crude,12.65
Not Classified,2008,htn_ctrl_std,12.1
Not Classified,2008,htn_tx_crude,34.475
Not Classified,2008,htn_tx_std,34.08
Not Classified,2009,diab_tx_crude,30.078439000000003
Not Classified,2009,diab_tx_std,29.8719268
Not Classified,2009,htn_ctrl_crude,13.1875
Not Classified,2009,htn_ctrl_std,12.55
Not Classified,2009,htn_tx_crude,35.2375
Not Classified,2009,htn_tx_std,34.67
Not Classified,2010,diab_tx_crude,30.683961800000002
Not Classified,2010,diab_tx_std,30.3719318
Not Classified,2010,htn_ctrl_crude,13.725000000000001
Not Classified,2010,htn_ctrl_std,13.01
Not Classified,2010,htn_tx_crude,36.0625
Not Classified,2010,htn_tx_std,35.239999999999995
Not Classified,2011,diab_tx_crude,31.302827100000002
Not Classified,2011,diab_tx_std,30.900034599999998
Not Classified,2011,htn_ctrl_crude,14.2625
Not Classified,2011,htn_ctrl_std,13.48
Not Classified,2011,htn_tx_crude,36.8125
Not Classified,2011,htn_tx_std,35.8
Not Classified,2012,diab_tx_crude,31.965199899999998
Not Classified,2012,diab_tx_std,31.4559465
Not Classified,2012,htn_ctrl_crude,14.8
Not Classified,2012,htn_ctrl_std,13.930000000000001
Not Classified,2012,htn_tx_crude,37.475
Not Classified,2012,htn_tx_std,36.3
Not Classified,2013,diab_tx_crude,32.6502226
Not Classified,2013,diab_tx_std,32.0321495
Not Classified,2013,htn_ctrl_crude,15.35
Not Classified,2013,htn_ctrl_std,14.38
Not Classified,2013,htn_tx_crude,38.0875
Not Classified,2013,htn_tx_std,36.760000000000005
Not Classified,2014,diab_tx_crude,33.3566796
Not Classified,2014,diab_tx_std,32.6231079
Not Classified,2014,htn_ctrl_crude,15.9125
Not Classified,2014,htn_ctrl_std,14.85
Not Classified,2014,htn_tx_crude,38.7125
Not Classified,2014,htn_tx_std,37.21
Not Classified,2015,diab_tx_crude,34.0438552
Not Classified,2015,diab_tx_std,33.2235706
Not Classified,2015,htn_ctrl_crude,16.4375
Not Classified,2015,htn_ctrl_std,15.3
Not Classified,2015,htn_tx_crude,39.2875
Not Classified,2015,htn_tx_std,37.61
Not Classified,2016,diab_tx_crude,34.6876807
Not Classified,2016,diab_tx_std,33.825267000000004
Not Classified,2016,htn_ctrl_crude,16.975
Not Classified,2016,htn_ctrl_std,15.77
Not Classified,2016,htn_tx_crude,39.8125
Not Classified,2016,htn_tx_std,38.0
Not Classified,2017,diab_tx_crude,35.3219664
Not Classified,2017,diab_tx_std,34.4290437
Not Classified,2017,htn_ctrl_crude,17.5125
Not Classified,2017,htn_ctrl_std,16.22
Not Classified,2017,htn_tx_crude,40.2875
Not Classified,2017,htn_tx_std,38.35
Not Classified,2018,diab_tx_crude,35.9920222
Not Classified,2018,diab_tx_std,35.0374551
Not Classified,2018,htn_ctrl_crude,18.1
Not Classified,2018,htn_ctrl_std,16.73
Not Classified,2018,htn_tx_crude,40.824999999999996
Not Classified,2018,htn_tx_std,38.69
Not Classified,2019,diab_tx_crude,36.6642242
Not Classified,2019,diab_tx_std,35.6565467
Not Classified,2019,htn_ctrl_crude,18.75
Not Classified,2019,htn_ctrl_std,17.270000000000003
Not Classified,2019,htn_tx_crude,41.35
Not Classified,2019,htn_tx_std,39.05
Not Classified,2020,diab_tx_crude,37.372121199999995
Not Classified,2020,diab_tx_std,36.2852532
Not Classified,2021,diab_tx_crude,38.1649945
Not Classified,2021,diab_tx_std,36.9247716
Not Classified,2022,diab_tx_crude,38.9258035
Not Classified,2022,diab_tx_std,37.5679336
Upper-middle-income,1990,diab_tx_crude,29.690357238679244
Upper-middle-income,1990,diab_tx_std,30.13685761415094
Upper-middle-income,1990,htn_ctrl_crude,4.773584905660377
Upper-middle-income,1990,htn_ctrl_std,4.8009433962264145
Upper-middle-income,1990,htn_tx_crude,21.31320754716981
Upper-middle-income,1990,htn_tx_std,21.717924528301886
Upper-middle-income,1991,diab_tx_crude,29.94485343490566
Upper-middle-income,1991,diab_tx_std,30.438349781132075
Upper-middle-income,1991,htn_ctrl_crude,4.868867924528302
Upper-middle-income,1991,htn_ctrl_std,4.9075471698113216
Upper-middle-income,1991,htn_tx_crude,21.901886792452828
Upper-middle-income,1991,htn_tx_std,22.349056603773583
Upper-middle-income,1992,diab_tx_crude,30.21589225471698
Upper-middle-income,1992,diab_tx_std,30.751783729245286
Upper-middle-income,1992,htn_ctrl_crude,5.010377358490566
Upper-middle-income,1992,htn_ctrl_std,5.047169811320755
Upper-middle-income,1992,htn_tx_crude,22.537735849056602
Upper-middle-income,1992,htn_tx_std,23.016037735849054
Upper-middle-income,1993,diab_tx_crude,30.497887753773586
Upper-middle-income,1993,diab_tx_std,31.07681513018868
Upper-middle-income,1993,htn_ctrl_crude,5.1773584905660375
Upper-middle-income,1993,htn_ctrl_std,5.220754716981132
Upper-middle-income,1993,htn_tx_crude,23.197169811320755
Upper-middle-income,1993,htn_tx_std,23.717924528301886
Upper-middle-income,1994,diab_tx_crude,30.787655303773587
Upper-middle-income,1994,diab_tx_std,31.41118930754717
Upper-middle-income,1994,htn_ctrl_crude,5.3915094339622645
Upper-middle-income,1994,htn_ctrl_std,5.450943396226415
Upper-middle-income,1994,htn_tx_crude,23.91792452830189
Upper-middle-income,1994,htn_tx_std,24.470754716981133
Upper-middle-income,1995,diab_tx_crude,31.09114727830189
Upper-middle-income,1995,diab_tx_std,31.75482343490566
Upper-middle-income,1995,htn_ctrl_crude,5.665094339622642
Upper-middle-income,1995,htn_ctrl_std,5.721698113207547
Upper-middle-income,1995,htn_tx_crude,24.678301886792454
Upper-middle-income,1995,htn_tx_std,25.246226415094338
Upper-middle-income,1996,diab_tx_crude,31.41137971792453
Upper-middle-income,1996,diab_tx_std,32.10824443207547
Upper-middle-income,1996,htn_ctrl_crude,5.964150943396227
Upper-middle-income,1996,htn_ctrl_std,6.030188679245283
Upper-middle-income,1996,htn_tx_crude,25.45566037735849
Upper-middle-income,1996,htn_tx_std,26.054716981132078
Upper-middle-income,1997,diab_tx_crude,31.747743022641508
Upper-middle-income,1997,diab_tx_std,32.47086070283019
Upper-middle-income,1997,htn_ctrl_crude,6.3009433962264145
Upper-middle-income,1997,htn_ctrl_std,6.382075471698113
Upper-middle-income,1997,htn_tx_crude,26.269811320754716
Upper-middle-income,1997,htn_tx_std,26.90566037735849
Upper-middle-income,1998,diab_tx_crude,32.09439151415094
Upper-middle-income,1998,diab_tx_std,32.84031388207547
Upper-middle-income,1998,htn_ctrl_crude,6.688679245283019
Upper-middle-income,1998,htn_ctrl_std,6.761320754716982
Upper-middle-income,1998,htn_tx_crude,27.114150943396226
Upper-middle-income,1998,htn_tx_std,27.775471698113204
Upper-middle-income,1999,diab_tx_crude,32.4552542254717
Upper-middle-income,1999,diab_tx_std,33.218692450943394
Upper-middle-income,1999,htn_ctrl_crude,7.093396226415094
Upper-middle-income,1999,htn_ctrl_std,7.181132075471699
Upper-middle-income,1999,htn_tx_crude,27.985849056603772
Upper-middle-income,1999,htn_tx_std,28.66320754716981
Upper-middle-income,2000,diab_tx_crude,32.8300697745283
Upper-middle-income,2000,diab_tx_std,33.60461468867924
Upper-middle-income,2000,htn_ctrl_crude,7.54811320754717
Upper-middle-income,2000,htn_ctrl_std,7.640566037735849
Upper-middle-income,2000,htn_tx_crude,28.89811320754717
Upper-middle-income,2000,htn_tx_std,29.590566037735847
Upper-middle-income,2001,diab_tx_crude,33.2177263990566
Upper-middle-income,2001,diab_tx_std,33.9993985
Upper-middle-income,2001,htn_ctrl_crude,8.040566037735848
Upper-middle-income,2001,htn_ctrl_std,8.152830188679246
Upper-middle-income,2001,htn_tx_crude,29.837735849056607
Upper-middle-income,2001,htn_tx_std,30.565094339622643
Upper-middle-income,2002,diab_tx_crude,33.618685856603776
Upper-middle-income,2002,diab_tx_std,34.40323793962264
Upper-middle-income,2002,htn_ctrl_crude,8.591509433962264
Upper-middle-income,2002,htn_ctrl_std,8.70754716981132
Upper-middle-income,2002,htn_tx_crude,30.830188679245282
Upper-middle-income,2002,htn_tx_std,31.578301886792456
Upper-middle-income,2003,diab_tx_crude,34.0313066745283
Upper-middle-income,2003,diab_tx_std,34.816490088679245
Upper-middle-income,2003,htn_ctrl_crude,9.19245283018868
Upper-middle-income,2003,htn_ctrl_std,9.325471698113208
Upper-middle-income,2003,htn_tx_crude,31.867924528301888
Upper-middle-income,2003,htn_tx_std,32.62830188679245
Upper-middle-income,2004,diab_tx_crude,34.45028023962264
Upper-middle-income,2004,diab_tx_std,35.235635523584904
Upper-middle-income,2004,htn_ctrl_crude,9.84622641509434
Upper-middle-income,2004,htn_ctrl_std,9.985849056603774
Upper-middle-income,2004,htn_tx_crude,32.929245283018865
Upper-middle-income,2004,htn_tx_std,33.70188679245283
Upper-middle-income,2005,diab_tx_crude,34.87616898962264
Upper-middle-income,2005,diab_tx_std,35.65994073962264
Upper-middle-income,2005,htn_ctrl_crude,10.521698113207547
Upper-middle-income,2005,htn_ctrl_std,10.667924528301887
Upper-middle-income,2005,htn_tx_crude,33.99433962264151
Upper-middle-income,2005,htn_tx_std,34.76320754716981
Upper-middle-income,2006,diab_tx_crude,35.30773009056604
Upper-middle-income,2006,diab_tx_std,36.08360888018868
Upper-middle-income,2006,htn_ctrl_crude,11.206603773584906
Upper-middle-income,2006,htn_ctrl_std,11.367924528301886
Upper-middle-income,2006,htn_tx_crude,35.02358490566038
Upper-middle-income,2006,htn_tx_std,35.79811320754717
Upper-middle-income,2007,diab_tx_crude,35.750269380188676
Upper-middle-income,2007,diab_tx_std,36.50807192641509
Upper-middle-income,2007,htn_ctrl_crude,11.891509433962264
Upper-middle-income,2007,htn_ctrl_std,12.053773584905661
Upper-middle-income,2007,htn_tx_crude,36.02358490566038
Upper-middle-income,2007,htn_tx_std,36.76320754716981
Upper-middle-income,2008,diab_tx_crude,36.20306392641509
Upper-middle-income,2008,diab_tx_std,36.9368577745283
Upper-middle-income,2008,htn_ctrl_crude,12.559433962264151
Upper-middle-income,2008,htn_ctrl_std,12.729245283018868
Upper-middle-income,2008,htn_tx_crude,36.973584905660374
Upper-middle-income,2008,htn_tx_std,37.68301886792453
Upper-middle-income,2009,diab_tx_crude,36.6684737490566
Upper-middle-income,2009,diab_tx_std,37.37172382075472
Upper-middle-income,2009,htn_ctrl_crude,13.21320754716981
Upper-middle-income,2009,htn_ctrl_std,13.384905660377358
Upper-middle-income,2009,htn_tx_crude,37.861320754716985
Upper-middle-income,2009,htn_tx_std,38.534905660377355
Upper-middle-income,2010,diab_tx_crude,37.146065691509435
Upper-middle-income,2010,diab_tx_std,37.81279669339623
Upper-middle-income,2010,htn_ctrl_crude,13.862264150943398
Upper-middle-income,2010,htn_ctrl_std,14.029245283018867
Upper-middle-income,2010,htn_tx_crude,38.70283018867924
Upper-middle-income,2010,htn_tx_std,39.3122641509434
Upper-middle-income,2011,diab_tx_crude,37.634651143396226
Upper-middle-income,2011,diab_tx_std,38.259219623584904
Upper-middle-income,2011,htn_ctrl_crude,14.488679245283018
Upper-middle-income,2011,htn_ctrl_std,14.65566037735849
Upper-middle-income,2011,htn_tx_crude,39.44716981132075
Upper-middle-income,2011,htn_tx_std,40.02358490566038
Upper-middle-income,2012,diab_tx_crude,38.13404909150944
Upper-middle-income,2012,diab_tx_std,38.70903021037736
Upper-middle-income,2012,htn_ctrl_crude,15.1
Upper-middle-income,2012,htn_ctrl_std,15.271698113207547
Upper-middle-income,2012,htn_tx_crude,40.133018867924534
Upper-middle-income,2012,htn_tx_std,40.67358490566038
Upper-middle-income,2013,diab_tx_crude,38.62942280188679
Upper-middle-income,2013,diab_tx_std,39.15581535943396
Upper-middle-income,2013,htn_ctrl_crude,15.685849056603773
Upper-middle-income,2013,htn_ctrl_std,15.854716981132075
Upper-middle-income,2013,htn_tx_crude,40.74716981132075
Upper-middle-income,2013,htn_tx_std,41.240566037735846
Upper-middle-income,2014,diab_tx_crude,39.12310920566038
Upper-middle-income,2014,diab_tx_std,39.593598112264154
Upper-middle-income,2014,htn_ctrl_crude,16.232075471698113
Upper-middle-income,2014,htn_ctrl_std,16.400000000000002
Upper-middle-income,2014,htn_tx_crude,41.29433962264151
Upper-middle-income,2014,htn_tx_std,41.736792452830194
Upper-middle-income,2015,diab_tx_crude,39.61438424811321
Upper-middle-income,2015,diab_tx_std,40.01688391037736
Upper-middle-income,2015,htn_ctrl_crude,16.75754716981132
Upper-middle-income,2015,htn_ctrl_std,16.908490566037734
Upper-middle-income,2015,htn_tx_crude,41.80094339622641
Upper-middle-income,2015,htn_tx_std,42.174528301886795
Upper-middle-income,2016,diab_tx_crude,40.097035483018864
Upper-middle-income,2016,diab_tx_std,40.42016657358491
Upper-middle-income,2016,htn_ctrl_crude,17.25
Upper-middle-income,2016,htn_ctrl_std,17.39056603773585
Upper-middle-income,2016,htn_tx_crude,42.24905660377358
Upper-middle-income,2016,htn_tx_std,42.597169811320754
Upper-middle-income,2017,diab_tx_crude,40.57539365943396
Upper-middle-income,2017,diab_tx_std,40.80994172264151
Upper-middle-income,2017,htn_ctrl_crude,17.70566037735849
Upper-middle-income,2017,htn_ctrl_std,17.831132075471697
Upper-middle-income,2017,htn_tx_crude,42.637735849056604
Upper-middle-income,2017,htn_tx_std,42.93584905660377
Upper-middle-income,2018,diab_tx_crude,41.04990279433963
Upper-middle-income,2018,diab_tx_std,41.19442871037736
Upper-middle-income,2018,htn_ctrl_crude,18.22641509433962
Upper-middle-income,2018,htn_ctrl_std,18.34433962264151
Upper-middle-income,2018,htn_tx_crude,43.03962264150943
Upper-middle-income,2018,htn_tx_std,43.283962264150944
Upper-middle-income,2019,diab_tx_crude,41.53242993301887
Upper-middle-income,2019,diab_tx_std,41.578775860377355
Upper-middle-income,2019,htn_ctrl_crude,18.796226415094342
Upper-middle-income,2019,htn_ctrl_std,18.900943396226417
Upper-middle-income,2019,htn_tx_crude,43.4566037735849
Upper-middle-income,2019,htn_tx_std,43.62830188679246
Upper-middle-income,2020,diab_tx_crude,42.01308315943396
Upper-middle-income,2020,diab_tx_std,41.96368568867924
Upper-middle-income,2021,diab_tx_crude,42.48454050471698
Upper-middle-income,2021,diab_tx_std,42.350449415094346
Upper-middle-income,2022,diab_tx_crude,42.96445233018868
Upper-middle-income,2022,diab_tx_std,42.73335888679245
